,popularity,budget,profit_earned,revenue,original_title,cast,director,runtime,vote_average,release_year,genre,country,production_company
2860,0.803764,10000000,-10000000,0,Detention,Josh Hutcherson|Dane Cook|Spencer Locke|Parker Bagley|Jesse Heiman,Joseph Kahn,93,5.9,2011,Action,Canada,Detention Films
2862,0.802769,6000000,13560274,19560274,The Guard,Brendan Gleeson|Don Cheadle|Liam Cunningham|Mark Strong|Katarina Cas,John Michael McDonagh,96,6.6,2011,Comedy,"Ireland, Great Britain",UK Film Council
2863,0.80048,10000000,7273593,17273593,Our Idiot Brother,Paul Rudd|Elizabeth Banks|Zooey Deschanel|Emily Mortimer|Adam Scott,Jesse Peretz,90,5.7,2011,Comedy,United States,The Weinstein Company
2864,0.786615,10000000,-9389014,610986,The Ledge,Patrick Wilson|Liv Tyler|Charlie Hunnam|Terrence Howard|Jaqueline Fleming,Matthew Chapman,101,5.7,2011,Drama,United States,Rising Star
2865,0.785489,24000000,39543328,63543328,Footloose,Kenny Wormald|Julianne Hough|Dennis Quaid|Andie MacDowell|Miles Teller,Craig Brewer,113,6.5,2011,Comedy,United States,Spyglass Entertainment
2869,0.780354,0,1296937,1296937,A Little Bit of Heaven,Kate Hudson|Gael GarcÃ­a Bernal|Romany Malco|Kathy Bates|Lucy Punch,Nicole Kassell,106,6.2,2011,Comedy,United States,Davis Entertainment
2870,0.7803180000000001,36000000,-26387531,9612469,Trespass,Nicolas Cage|Nicole Kidman|Liana Liberato|Cam Gigandet|Jordana Spiro,Joel Schumacher,91,5.3,2011,Thriller,United States,Nu Image Films
2874,0.779536,100000,1676935,1776935,Another Earth,Brit Marling|William Mapother|Jordan Baker|Flint Beverage|Robin Lord Taylor,Mike Cahill,92,6.8,2011,Drama,United States,Artists Public Domain
2875,0.771868,12500000,63493061,75993061,The Ides of March,Ryan Gosling|George Clooney|Philip Seymour Hoffman|Paul Giamatti|Marisa Tomei,George Clooney,101,6.4,2011,Drama,United States,Appian Way
2876,0.7670710000000001,0,12000000,12000000,Beverly Hills Chihuahua 2,Odette Annable|George Lopez|Zachary Gordon|Emie Hudson|Olivia Newton-John,Alex Zamm,93,5.0,2011,Comedy,United States,Walt Disney Pictures
2877,0.7605029999999989,195000000,928746996,1123746996,Transformers: Dark of the Moon,Shia LaBeouf|John Malkovich|Ken Jeong|Frances McDormand|Josh Duhamel,Michael Bay,154,6.1,2011,Fantasy,United States,Paramount Pictures
2878,0.760193,5000000,200703818,205703818,Paranormal Activity 3,Katie Featherston|Sprague Grayden|Lauren Bittner|Christopher Nicholas Smith|Chloe Csengery,Henry Joost|Ariel Schulman,83,6.0,2011,Horror,United States,Paramount Pictures
2879,0.747362,70000000,-2887336,67112664,The Dilemma,Kevin James|Vince Vaughn|Winona Ryder|Jennifer Connelly|Queen Latifah,Ron Howard,111,5.2,2011,Comedy,United States,Imagine Entertainment
2880,0.734516,19000000,-12071932,6928068,Take Me Home Tonight,Topher Grace|Anna Faris|Dan Fogler|Teresa Palmer|Michelle Trachtenberg,Michael Dowse,97,6.3,2011,Comedy,"United States, Germany",Imagine Entertainment
2881,0.731793,0,9504139,9504139,Hysteria,Maggie Gyllenhaal|Hugh Dancy|Jonathan Pryce|Felicity Jones|Rupert Everett,Tanya Wexler,100,6.5,2011,Comedy,Great Britain,Arte France CinÃ©ma
2883,0.706395,0,14347000,14347000,You're Next,Sharni Vinson|Nicholas Tucci|Wendy Glenn|AJ Bowen|Joe Swanberg,Adam Wingard,95,6.6,2011,Horror,United States,HanWay Films
2884,0.70252,4000000,21345000,25345000,A Lonely Place to Die,Melissa George|Ed Speleers|Eamonn Walker|Alec Newman|Karel Roden,Julian Gilbey,99,6.1,2011,Adventure,Great Britain,Carnaby International
2885,0.699052,45000000,120184237,165184237,The Muppets,Amy Adams|Jason Segel|Emily Blunt|John Krasinski|Zach Galifianakis,James Bobin,103,6.4,2011,Comedy,United States,Walt Disney Pictures
2886,0.687144,9500000,-9380000,120000,Trust,Clive Owen|Catherine Keener|Liana Liberato|Jason Clarke|Viola Davis,David Schwimmer,104,6.5,2011,Drama,United States,Nu Image Films
2889,0.6859770000000001,15000000,-15000000,0,The Son of No One,Channing Tatum|Al Pacino|Juliette Binoche|Katie Holmes|James Ransone,Dito Montiel,90,4.8,2011,Crime,United States,Millennium Films
2890,0.6823560000000001,0,0,0,A Good Old Fashioned Orgy,Jason Sudeikis|Leslie Bibb|Lindsay Sloane|Lake Bell|Michelle Borth,Alex Gregory|Peter Huyck,95,6.0,2011,Comedy,United States,Endgame Entertainment
2891,0.679469,0,34710627,34710627,Jane Eyre,Mia Wasikowska|Jamie Bell|Michael Fassbender|Judi Dench|Su Elliott,Cary Fukunaga,120,6.9,2011,Drama,United States,BBC Films
2900,0.666454,17000000,-4644202,12355798,Seeking Justice,Nicolas Cage|Guy Pearce|January Jones|Jennifer Carpenter|Harold Perrineau,Roger Donaldson,105,5.9,2011,Drama,United States,Endgame Entertainment
2901,0.661177999999999,40000000,5735397,45735397,Arthur,Russell Brand|Helen Mirren|Greta Gerwig|Jennifer Garner|Geraldine James,Jason Winer,110,5.3,2011,Comedy,United States,Warner Bros.
2905,0.659941,0,0,0,Marley & Me: The Puppy Years,Travis Turner|Julia Rhodes|Geoff Gustafson|Christopher Goodman|Alex Zahara,Michael Damian,86,5.7,2011,Comedy,United States,20th Century Fox
2906,0.658652999999999,0,0,0,Jackass 3.5,Jason AcuÃ±a|Johnny Knoxville|Ryan Dunn|Dave England|Preston Lacy,Jeff Tremaine,85,6.2,2011,Comedy,United States,Paradise F.X. Corp.
2907,0.658095,25000000,2122040,27122040,The Eagle,Channing Tatum|Mark Strong|Jamie Bell|Donald Sutherland|Denis O'Hare,Kevin Macdonald,114,5.9,2011,Adventure,United States,Toledo Productions
2909,0.656612,25000000,9942188,34942188,The Sitter,Sam Rockwell|Jonah Hill|Max Records|Ari Graynor|J.B. Smoove,David Gordon Green,81,5.4,2011,Comedy,United States,Twentieth Century Fox Film Corporation
2910,0.628143999999999,0,0,0,Violet & Daisy,Saoirse Ronan|Alexis Bledel|James Gandolfini|Marianne Jean-Baptiste|Danny Trejo,Geoffrey Fletcher,88,6.1,2011,Thriller,United States,Greenestreet Films
2911,0.626306,15000000,-14131561,868439,W.E.,Abbie Cornish|Andrea Riseborough|James D'Arcy|Richard Coyle|David Harbour,Madonna,119,5.8,2011,Comedy,Great Britain,IM Global
2912,0.6255310000000001,0,0,0,La luna,Krista Sheffler|Tony Fucile|Phil Sheridan,Enrico Casarosa,7,7.9,2011,Drama,"Italy, United States",Pixar Animation Studios
2913,0.615488,0,175706,175706,Butter,Hugh Jackman|Jennifer Garner|Ty Burrell|Olivia Wilde|Alicia Silverstone,Jim Field Smith,90,5.9,2011,Comedy,United States,Michael De Luca Productions
2914,0.605805,6000000,-6000000,0,The Hit List,Cuba Gooding Jr.|Cole Hauser|Jonathan LaPaglia|Ginny Weirick|Sean Cook,William Kaufman,90,5.1,2011,Action,United States,North by Northwest Entertainment
2915,0.604152,750000,-671604,78396,The Innkeepers,Sara Paxton|Pat Healy|Kelly McGillis|George Riddle|Lena Dunham,Ti West,102,5.2,2011,Horror,United States,Glass Eye Pix
2916,0.601594,8000000,-7836735,163265,Restless,Mia Wasikowska|Henry Hopper|Ryo Kase|Schuyler Fisk|Jane Adams,Gus Van Sant,91,6.3,2011,Drama,United States,Columbia Pictures
2917,0.598246,5000000,-5000000,0,Freerunner,Sean Faris|Danny Dyer|Tamer Hassan|Amanda Fuller|Seymour Cassel,Lawrence Silverstein,87,4.1,2011,Action,United States,Vitamin A Films
2918,0.597094999999999,0,0,0,A Princess for Christmas,Katie McGrath|Roger Moore|Leilah de Meza|Sam Heughan|Charlotte Salt,Michael Damian,89,6.5,2011,Comedy,United States,Motion Picture Corporation of America (MPCA)
2919,0.597001,7700000,-6627398,1072602,Coriolanus,Gerard Butler|Ralph Fiennes|Lubna Azabal|Ashraf Barhom|Jessica Chastain,Ralph Fiennes,123,5.7,2011,Drama,Great Britain,BBC Films
2920,0.588821,35000000,49606030,84606030,J. Edgar,Leonardo DiCaprio|Armie Hammer|Naomi Watts|Judi Dench|Geoff Pierson,Clint Eastwood,137,5.8,2011,Biography,United States,Imagine Entertainment
2921,0.5854590000000001,0,0,0,The Sunset Limited,Tommy Lee Jones|Samuel L. Jackson,Tommy Lee Jones,90,7.0,2011,Drama,United States,The Javelina Film Company
2922,0.58425,24000000,6551495,30551495,I Don't Know How She Does It,Sarah Jessica Parker|Pierce Brosnan|Sarah Shahi|Busy Philipps|Olivia Munn,Douglas McGrath,89,5.2,2011,Comedy,United States,The Weinstein Company
2923,0.580693999999999,15000000,12462041,27462041,A Dangerous Method,Keira Knightley|Viggo Mortensen|Michael Fassbender|Sarah Gadon|Vincent Cassel,David Cronenberg,99,5.9,2011,Drama,"France, Ireland, Great Britain, Germany, Canada",Recorded Pictures Company
2924,0.578282,18000000,29088990,47088990,Soul Surfer,AnnaSophia Robb|Helen Hunt|Lorraine Nicholson|Carrie Underwood|Dennis Quaid,Sean McNamara,106,6.9,2011,Drama,United States,Mandalay Pictures
2925,0.570978,28000000,12547440,40547440,30 Minutes or Less,Jesse Eisenberg|Danny McBride|Aziz Ansari|Bianca Kajlich|Nick Swardson,Ruben Fleischer,83,5.5,2011,Action,"Germany, Canada, United States",Columbia Pictures
2926,0.570634,4798235,-4588539,209696,The Awakening,Rebecca Hall|Dominic West|Imelda Staunton|Isaac Hempstead Wright|Lucy Cohu,Nick Murphy ,107,6.2,2011,Fantasy,Great Britain,BBC Films
2930,0.5645560000000001,0,72689,72689,Detachment,Adrien Brody|Marcia Gay Harden|James Caan|Christina Hendricks|Lucy Liu,Tony Kaye,97,7.1,2011,Drama,United States,Appian Way
2931,0.564107,0,0,0,Carjacked,Maria Bello|Stephen Dorff|Joanna Cassidy|Catherine Dent|Kristen Kerr,John Bonito,89,5.1,2011,Thriller,United States,Hollywood Media Bridge
2932,0.562704,0,0,0,Foster,Toni Collette|Ioan Gruffudd|Maurice Cole|Richard E. Grant|Anne Reid,Jonathan Newman,90,6.9,2011,Comedy,Great Britain,Kintop Pictures
2933,0.545038,7000000,-7000000,0,Blue Crush 2,Sharni Vinson|Gideon Emery|Elizabeth Mathis|Patrick Lyster|Ben Milliken,Mike Elliott,113,5.2,2011,Drama,"United States, South Africa",Imagine Entertainment
2934,0.540954,0,0,0,Hick,ChloÃ« Grace Moretz|Blake Lively|Eddie Redmayne|Alec Baldwin|Juliette Lewis,Derick Martini,99,5.7,2011,Comedy,United States,Stone River Productions
2935,0.539108,20000000,-19982521,17479,5 Days of War,Rupert Friend|Val Kilmer|Andy GarcÃ­a|Dean Cain|Emmanuelle Chriqui,Renny Harlin,113,5.9,2011,Action,United States,Midnight Sun Pictures
2937,0.531976,8000000,-8000000,0,Assassination Games,Jean-Claude Van Damme|Scott Adkins|Kevin Chapman|Ivan Kaye|Valentin Teodosiu,Ernie Barbarash,101,5.8,2011,Action,United States,Mediapro Studios
2938,0.528255,50000000,-11497660,38502340,Dream House,Daniel Craig|Naomi Watts|Rachel Weisz|Marton Csokas|Elias Koteas,Jim Sheridan,92,5.9,2011,Drama,United States,Cliffjack Motion Pictures
2939,0.524684,10000000,-8240748,1759252,A Better Life,DemiÃ¡n Bichir|JosÃ© JuliÃ¡n|Chelsea Rendon|Dolores Heredia|JoaquÃ­n Cosio,Chris Weitz,98,6.6,2011,Drama,United States,Summit Entertainment
2940,0.5204300000000001,1,1377,1378,"Love, Wedding, Marriage",Mandy Moore|Kellan Lutz|Jessica Szohr|Autumn Federici|James Brolin,Dermot Mulroney,90,5.3,2011,Comedy,United States,120dB Films
2941,0.512775,12000000,-11027488,972512,Rampart,Woody Harrelson|Steve Buscemi|Ben Foster|Robin Wright|Jon Bernthal,Oren Moverman,108,5.2,2011,Action,United States,Lightstream Pictures
2942,0.509793,0,3538446,3538446,Martha Marcy May Marlene,Elizabeth Olsen|Hugh Dancy|John Hawkes|Sarah Paulson|Brady Corbet,Sean Durkin,101,6.6,2011,Drama,United States,Cunningham & Maybach Films
2943,0.509532,5000000,-1900686,3099314,Take Shelter,Michael Shannon|Jessica Chastain|Katy Mixon|Shea Whigham|Ray McKinnon,Jeff Nichols,120,6.9,2011,Drama,United States,Hydraulx
2944,0.506031,8000000,2130000,10130000,Prom,Aimee Teegarden|Thomas McDonell|Nicholas Braun|Faith Ford|Danielle Campbell,Joe Nussbaum,104,5.8,2011,Comedy,United States,Walt Disney Pictures
2945,0.49660200000000004,0,22321,22321,Tyrannosaur,Peter Mullan|Olivia Colman|Eddie Marsan|Paul Popplewell|Samuel Bottomley,Paddy Considine,93,7.1,2011,Drama,Great Britain,WarpX
2946,0.49530799999999997,0,8452,8452,Snowtown,Lucas Pittaway|Daniel Henshall|Louise Harris|Frank Cwertniak|Matthew Howard,Justin Kurzel,119,6.3,2011,Thriller,Australia,South Australian Film Corporation
2947,0.49518,4317946,10306880,14624826,Pina,Regina Advento|Malou Airaudo|Ruth Amarante|Pina Bausch|Jorge Puerta,Wim Wenders,106,7.2,2011,Documentary,"Germany, France, Great Britain",Neue Road Movies
2949,0.491446,0,0,0,Retreat,Cillian Murphy|Jamie Bell|Thandie Newton|Jimmy Yuill|Marilyn Mantle,Carl Tibbetts,89,5.3,2011,Thriller,Great Britain,Ripple World Pictures
2950,0.48794499999999996,1000000,33522221,34522221,Courageous,Alex Kendrick|Ken Bevel|Ben Davies|Kevin Downes|Rusty Martin,Alex Kendrick,129,6.7,2011,Drama,United States,TriStar Pictures
2951,0.48684399999999994,0,0,0,The Good Witch's Family,Catherine Bell|Chris Potter|Catherine Disher|Noah Cappe|Hannah Endicott-Douglas,Craig Pryce,85,6.1,2011,Comedy,Canada,The Hallmark Channel
2952,0.486641,0,0,0,Sound of My Voice,Brit Marling|Christopher Denham|Nicole Vicius|Davenia McFadden|Kandice Stroh,Zal Batmanglij,85,5.7,2011,Drama,United States,Skyscraper Films
2953,0.484734,40000000,-34554000,5446000,Black Gold,Mark Strong|Antonio Banderas|Freida Pinto|Tahar Rahim|Riz Ahmed,Jean-Jacques Annaud,130,5.6,2011,Drama,France,France 2 CinÃ©ma
2955,0.482368,10000000,-6334931,3665069,Killer Joe,Matthew McConaughey|Emile Hirsch|Thomas Haden Church|Gina Gershon|Juno Temple,William Friedkin,102,6.3,2011,Drama,United States,Voltage pictures
2956,0.475663,32000000,51615414,83615414,"Big Mommas: Like Father, Like Son",Portia Doubleday|Martin Lawrence|Brandon T. Jackson|Mari Morrow|Faizon Love,John Whitesell,107,5.4,2011,Comedy,United States,Twentieth Century Fox Film Corporation
2957,0.472008,1000000,-1000000,0,Grave Encounters,Sean Rogerson|Juan Riedinger|Ashleigh Gryzko|Mackenzie Gray|Arthur Corber,Stuart Ortiz|Colin Minihan,92,6.0,2011,Horror,Canada,Darclight
2958,0.46488500000000005,3500000,-3500000,0,Green Lantern: Emerald Knights,Nathan Fillion|Jason Isaacs|Elisabeth Moss|Kelly Hu|Arnold Vosloo,Chris Berkeley|Lauren Montgomery|Jay Oliva,84,6.5,2011,Animation,United States,DC Comics
2959,0.46351000000000003,93,2499907,2500000,From Prada to Nada,Camilla Belle|Alexa PenaVega|April Bowlby|Wilmer Valderrama|Nicholas D'Agosto,Angel Gracia,107,5.2,2011,Comedy,United States,Lewis Gilbert Productions
2960,0.45583999999999997,0,0,0,Juan de los Muertos,Alexis DÃ­az de Villegas|Jorge Molina|Andrea Duro|Andros PerugorrÃ­a|Blanca Rosa Blanco,Alejandro BruguÃ©s,100,6.2,2011,Comedy,"Spain, Cuba",Instituto Cubano del Arte e Industrias CinematogrÃ¡ficos (ICAIC)
2961,0.45555500000000004,37000000,58404397,95404397,Dolphin Tale,Morgan Freeman|Ashley Judd|Harry Connick Jr.|Nathan Gamble|Kris Kristofferson,Charles Martin Smith,113,6.6,2011,Drama,United States,Alcon Entertainment
2962,0.451669,0,0,0,Sharpay's Fabulous Adventure,Ashley Tisdale|Austin Butler|Bradley Steven Perry|Cameron Goodman|Alec Mapa,Michael Lembeck,90,5.0,2011,Comedy,United States,Walt Disney Pictures
2963,0.45008000000000004,0,0,0,Mean Girls 2,Jennifer Stone|Maiara Walsh|Nicole Gale Anderson|Tim Meadows|Meaghan Jette Martin,Melanie Mayron,96,5.1,2011,Comedy,United States,Paramount Famous Productions
2964,0.44935699999999995,0,34564651,34564651,Salmon Fishing in the Yemen,Emily Blunt|Ewan McGregor|Kristin Scott Thomas|Rachael Stirling|Amr Waked,Lasse HallstrÃ¶m,107,6.3,2011,Drama,Great Britain,BBC Films
2965,0.44615,29000000,4662874,33662874,Xin shao lin si,Andy Lau|Nicholas Tse|Fan Bingbing|Jackie Chan|Wu Jing,Benny Chan,131,6.4,2011,Action,"Hong Kong, China",Emperor Motion Pictures
2966,0.444626,0,0,0,Age of Heroes,Sean Bean|Izabella Miko|Danny Dyer|James D'Arcy|Sebastian Street,Adrian Vitoria,90,5.6,2011,War,Great Britain,Matador Pictures
2967,0.44451899999999994,0,0,0,The Woman,Pollyanna McIntosh|Sean Bridgers|Angela Bettis|Lauren Ashley Carter|Zach Rand,Lucky McKee,102,5.9,2011,Horror,United States,ModerncinÃ©
2968,0.436803,125000000,501137675,626137675,Fast Five,Vin Diesel|Paul Walker|Dwayne Johnson|Jordana Brewster|Tyrese Gibson,Justin Lin,130,7.1,2011,Action,United States,Universal Pictures
2969,0.434672,500000,-500000,0,Judas Kiss,Dennis Bateman|Sean Paul Lockhart|Richard Harmon|Charlie David|Genevieve Buechner,J.T. Tepnapa,94,5.9,2011,Noir,United States,TLA Releasing
2970,0.43132,10000000,-9696123,303877,In the Land of Blood and Honey,Zana MarjanoviÄ‡|Goran KostiÄ‡|Branko ÄuriÄ‡|Dzana Pinjo|MiloÅ¡ TimotijeviÄ‡,Angelina Jolie,127,6.6,2011,Drama,United States,FilmDistrict
2971,0.42982600000000004,4000000,-3644312,355688,Another Happy Day,Ellen Barkin|Ezra Miller|Kate Bosworth|Demi Moore|George Kennedy,Sam Levinson,119,6.1,2011,Drama,United States,Filmula
2972,0.424885,0,0,0,The Caller,Stephen Moyer|Rachelle Lefevre|Luis GuzmÃ¡n|Ed Quinn|Lorna Raver,Matthew Parkhill,92,5.0,2011,Thriller,United States,Head Gear Films
2973,0.423412,6600000,31110610,37710610,Jumping the Broom,Paula Patton|Julie Bowen|Meagan Good|Mike Epps|Angela Bassett,Salim Akil,112,6.3,2011,Comedy,United States,TriStar Pictures
2974,0.42067299999999996,0,0,0,Lemonade Mouth,Adam Hicks|Hayley Kiyoko|Naomi Scott|Blake Michael|Nick Roux,Patricia Riggen,106,6.8,2011,Musical,United States,Martin Chase Productions
2975,0.41825500000000004,0,1188194,1188194,Kill the Irishman,Ray Stevenson|Vincent D'Onofrio|Val Kilmer|Christopher Walken|Linda Cardellini,Jonathan Hensleigh,106,6.8,2011,Gangster,United States,Anchor Bay Films
2976,0.41718299999999997,0,0,0,Too Big to Fail,William Hurt|Paul Giamatti|James Woods|Billy Crudup|Topher Grace,Curtis Hanson,97,6.9,2011,Drama,United States,Spring Creek Productions
2977,0.414037,0,0,0,The Veteran,Toby Kebbell|Brian Cox|Tony Curran|Ashley Bashy Thomas|Tom Brooke,Matthew Hope,98,5.7,2011,Action,Great Britain,Local Films
2978,0.41357299999999997,0,15240456,15240456,African Cats,Samuel L. Jackson,Keith Scholey|Alastair Fothergill,89,7.0,2011,Documentary,United States,Disneynature
2979,0.476179,0,0,0,Recoil,Danny Trejo|Serinda Swan|Steve Austin|Lochlyn Munro|Noel Gugliemi,Terry Miles,94,5.0,2011,Action,Canada,NGN Productions
2980,0.410616,20000000,-2575000,17425000,Monte Carlo,Selena Gomez|Katie Cassidy|Cory Monteith|Leighton Meester|Andie MacDowell,Thomas Bezucha,109,5.9,2011,Comedy,United States,Dune Entertainment
2982,0.410207,10831173,-176788,10654385,Win Win,Paul Giamatti|Alex Shaffer|Amy Ryan|Melanie Lynskey|Bobby Cannavale,Tom McCarthy,106,6.8,2011,Comedy,United States,Fox Searchlight Pictures
2983,0.409144,0,0,0,Swamp Shark,Kristy Swanson|Richard Tanne|D. B. Sweeney|Jason Rogel|Jeff Chase,Griff Furst,85,4.9,2011,Horror,United States,Bullet Films
2984,0.401778,20000000,-20000000,0,Setup,50 Cent|Ryan Phillippe|Bruce Willis|James Remar|Randy Couture,Mike Gunther,85,4.9,2011,Action,United States,Grindstone Entertainment Group
2986,0.39689800000000003,20000000,-20000000,0,The Resident,Christopher Lee|Lee Pace|Hilary Swank|Jeffrey Dean Morgan|Aunjanue Ellis,Antti Jokinen,91,5.6,2011,Drama,"Great Britain, United States",Hammer Film Productions
2987,0.395082,14000000,-13953505,46495,Margaret,Anna Paquin|Matt Damon|Mark Ruffalo|Matthew Broderick|Jeannie Berlin,Kenneth Lonergan,149,5.9,2011,Drama,United States,Fox Searchlight Pictures
2988,0.388036,0,623528,623528,Blackthorn,Sam Shepard|Magaly Solier|Eduardo Noriega|Stephen Rea|Daniel Aguirre,Mateo Gil,98,6.7,2011,Western,"Spain, United States, Bolivia, France",Quickfire Films
2989,0.386031,0,0,0,Killing Bono,Ben Barnes|Robert Sheehan|Pete Postlethwaite|Krysten Ritter|Ralph Brown,Nick Hamm,114,5.5,2011,Comedy,Great Britain,Generator Entertainment
2990,0.374156,135000,-135000,0,The Tunnel,Bel DeliÃ¡|Steve Davis|Luke Arnold|Andy Rodoreda|James Caitlin,Carlo Ledesma,90,5.3,2011,Drama,Australia,Distracted Media
2991,0.372627,930000,-899095,30905,L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,Kat Coiro,100,5.2,2011,Comedy,"United States, Canada",Stardust Pictures
2992,0.23076300000000002,0,144633,144633,Terri,Jacob Wysocki|John C. Reilly|Creed Bratton|Olivia Crocicchia|Bridger Zadina,Azazel Jacobs,105,6.7,2011,Comedy,United States,Verisimilitude
2993,0.37054000000000004,13000000,101956699,114956699,The Iron Lady,Meryl Streep|Anthony Stewart Head|Harry Lloyd|Jim Broadbent|Susan Brown,Phyllida Lloyd,105,6.2,2011,Biography,Great Britain,UK Film Council
